ds	trend	cap	yhat_lower	yhat_upper	trend_lower	trend_upper	Anzac Day	Anzac Day_lower	Anzac Day_upper	Auckland Anniversary Day	Auckland Anniversary Day_lower	Auckland Anniversary Day_upper	Boxing Day	Boxing Day_lower	Boxing Day_upper	Christmas Day	Christmas Day_lower	Christmas Day_upper	Day after New Year's Day	Day after New Year's Day_lower	Day after New Year's Day_upper	Easter Monday	Easter Monday_lower	Easter Monday_upper	Good Friday	Good Friday_lower	Good Friday_upper	Labour Day	Labour Day_lower	Labour Day_upper	New Year's Day	New Year's Day_lower	New Year's Day_upper	Queen's Birthday	Queen's Birthday_lower	Queen's Birthday_upper	Waitangi Day	Waitangi Day_lower	Waitangi Day_upper	extra_regressors_multiplicative	extra_regressors_multiplicative_lower	extra_regressors_multiplicative_upper	holidays	holidays_lower	holidays_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	rain	rain_lower	rain_upper	sun	sun_lower	sun_upper	temp	temp_lower	temp_upper	weekly	weekly_lower	weekly_upper	wind	wind_lower	wind_upper	yearly	yearly_lower	yearly_upper	additive_terms	additive_terms_lower	additive_terms_upper	yhat
2016-09-13	1160.2307275079513	2056.9221894390726	-628.513838983518	3157.679165769692	1047.6898420452965	1218.7994781284779	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009752025970242455	-0.000725525986176518	0.022700725835470285	0.0	0.0	0.0	-0.007872834096618028	-0.053131858752211866	0.057780428987129366	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.01123477615629464	-0.0014488021390963205	0.03215180034242158	-0.01888440640463964	-0.06012786604907102	0.0008033440990741684	0.01209555097987985	-0.03706134957446426	0.04137941068862669	0.007006914744169366	0.0011545159041418456	0.018086362986202593	-0.029720411046740336	-0.09725100302666244	0.017444045761320304	0.0	0.0	0.0	1151.0964234764829
2016-09-14	1160.2703230712373	2056.9221894390726	-547.9114980747693	2807.5023840776016	1047.696702986616	1218.8383457848593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009448388610152604	-7.716242524536745e-05	0.023021736237392332	0.0	0.0	0.0	-0.011317285090428886	-0.09190309808412893	0.13657296608363045	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.009297813262396364	-0.02660857959917571	0.0011990173685775313	-0.007493687575966949	-0.02385986793159817	0.00031878204511524513	0.011141729955034088	-0.05447234121052902	0.09352928299527535	0.01584514797409783	0.0026107746429766907	0.040899755212249075	-0.031907403655615584	-0.0979029182484166	0.020021946850962775	0.0	0.0	0.0	1147.139213043076
2016-09-15	1160.3099182372569	2056.9221894390726	-837.7328873632835	2760.2459992646404	1047.7059709842397	1218.8783914561777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.11225602020778205	-0.34493004136655614	0.01943255111928415	0.0	0.0	0.0	-0.17974231494932266	-0.31386110539077056	-0.008569175250338793	-0.030238261845095697	-0.09480542779664226	0.0035913995385895986	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.025636988225230053	-0.08162805654984837	0.0010905994484270633	-0.033768276422931724	-0.08191651362881944	0.010008914867687256	0.025465525737648282	0.004195905836575681	0.06573203170608728	-0.03371801831860894	-0.0985183670002363	0.02106002110809834	0.0	0.0	0.0	951.753127474633
2016-09-16	1160.349513005895	2056.9221894390726	-760.2540933934307	2904.582572326056	1047.7166203278182	1218.9195216539902	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0378213827364484	-0.11024102953376375	0.009677363841168934	0.0	0.0	0.0	-0.06469688149240643	-0.13141788801530033	-0.001707140671702812	0.008519372090440526	-0.0010118461554245587	0.026710619801183617	-0.06268254575099295	-0.17938556744732861	0.008083348088529545	0.00041842849664402006	-1.7799980389156603e-05	0.0013322744733530267	0.00823295767698785	-0.0417845647588746	0.08393342627383357	0.01592336242746003	0.0026236618884531043	0.04110164363902823	-0.0351084564329459	-0.09912908340802716	0.020607706277338014	0.0	0.0	0.0	1085.278518073181
2016-09-17	1160.3891073770365	2056.9221894390726	-720.3619882494856	2711.025645213176	1047.7272696668563	1218.9596689652606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.15039385381431178	-0.4381879305378634	0.012586388161988635	0.0	0.0	0.0	-0.17697084896597234	-0.4304089640504041	-0.019862629662266686	-0.04336584753293862	-0.13596408907977686	0.005150563402691169	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.0049699953803927395	-0.01582444319898436	0.0002114239852560816	0.009469973108877656	-0.043216385729934526	0.14831927111001425	-0.02021171502587582	-0.05217080953294945	-0.0033302455216504233	-0.03604696826053824	-0.09976389391541579	0.018740649998549987	0.0	0.0	0.0	955.0340619136555
2016-09-18	1160.4287013505661	2056.9221894390726	-563.2378912219469	2806.88844560068	1047.7379190013512	1218.9988055103538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.13945064535606716	-0.3934120764301702	0.0012090377722435367	0.0	0.0	0.0	-0.1279388357333781	-0.28096287769168404	-0.015429531636749958	-0.012109691133312634	-0.03796727650088501	0.0014382684881636225	-0.05857602786725476	-0.1676334914590092	0.007553784186994775	-0.01711100107801994	-0.05448135137209921	0.0007279033002542164	0.04802642315097251	-0.0018450251437940593	0.09689063827156486	-0.05165392527747976	-0.1333299570981768	-0.008510918203169078	-0.03651461352828356	-0.10044757698734859	0.015558560466921315	0.0	0.0	0.0	1011.9648043481787
2016-09-19	1160.4682949263681	2056.9221894390726	-584.608141881663	3018.6801928627337	1047.7477193375123	1219.0376632068476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04343390869393655	-0.12622469892849272	0.0008983240725276222	0.0	0.0	0.0	-0.1351379063448783	-0.28036027496512966	0.0019081073856558317	0.008519372090440526	-0.0010118461554245587	0.026710619801183617	-0.020248527619031554	-0.057947448901360915	0.0026111877726702516	-0.02181734598327993	-0.06946633263021677	0.0009281115740456282	-0.055198358448557035	-0.16531824525438077	0.025869380206820648	-0.009887407182065572	-0.025521537198098656	-0.0016291291187636992	-0.03650563920238469	-0.10119976446125406	0.011182669217743827	0.0	0.0	0.0	1003.6450391704079
2016-09-20	1160.5078881043273	2056.9221894390726	-672.1108406581462	3027.9552705723568	1047.7569974443413	1219.076451933459	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06808929369043927	-0.20654709069767688	0.01234993680867564	0.0	0.0	0.0	-0.0920212088508652	-0.1955660472684333	0.004965436808647373	0.007894248962448005	-0.0009376002571340077	0.024750683549605784	-0.06952674222388998	-0.1989723607611944	0.008965954591087497	-0.025978027711118477	-0.0827139247569584	0.0011051072943539782	0.012095550979869354	-0.0370613495744331	0.04137941068855549	0.019521227282121165	0.0032164751803681734	0.050388511270870164	-0.03602746614029529	-0.10203391819603715	0.0057528693208746704	0.0	0.0	0.0	1053.7165493600025
2016-09-21	1160.5474808843283	2056.9221894390726	-765.962157133577	2567.278524842197	1047.7628790652216	1219.115240098373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.06823469145035582	-0.20125823114753727	0.010049864904740843	0.0	0.0	0.0	-0.09219324958785018	-0.20144512145002608	0.003938438728440104	0.008519372090440526	-0.0010118461554245587	0.026710619801183617	-0.06815790292931058	-0.19505500209842122	0.008789433290575905	-0.017793080049796732	-0.056653087786319084	0.0007569189921080434	0.011141729954848013	-0.054472341210711234	0.09352928299496768	0.00919691943831094	0.0015153587774814536	0.023739238936019428	-0.035100288092342356	-0.10295641634331193	-0.0005754044670988399	0.0	0.0	0.0	1053.5528373206087
2016-09-22	1160.5870732662556	2056.9221894390726	-841.0735274182392	2805.727654824881	1047.768662146696	1219.1542056777544	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02596081178153686	-0.08334032567199383	0.013090719124139734	0.0	0.0	0.0	-0.09348538636415339	-0.17279157773547596	-0.012657823225526686	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.053100670688937174	-0.15196405680791658	0.0068476989849484155	-0.011927200892516197	-0.03797615462402771	0.0005073840421651253	-0.03376827642321413	-0.08191651362918567	0.010008914867001381	0.028672318325498422	0.004724282901108677	0.07400945720403333	-0.03375629815940238	-0.10396578323043003	0.001654158677848639	0.0	0.0	0.0	1052.0891423127177
2016-09-23	1160.6266652499946	2056.9221894390726	-624.4287812679489	2953.0438247417837	1047.7744452269176	1219.1940850448982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.045930699561626875	-0.13254768829045205	0.008564714330575027	0.0	0.0	0.0	-0.06973631084916572	-0.18958015851172377	0.002672472401460753	0.005393756450477926	-0.0006406166639718041	0.016910938543294438	-0.059944867161834156	-0.17155085012178234	0.007730305487506366	-0.0002636504751327692	-0.0008394619408668454	1.1215711464670347e-05	0.008232957676903711	-0.041784564759151564	0.08393342627378035	0.008884061624862131	0.0014638097955757942	0.022931685228902716	-0.032038568964442585	-0.1050520954326942	0.004550410565519871	0.0	0.0	0.0	1079.6888433422903
2016-09-24	1160.6662568354295	2056.9221894390726	-561.2474380432956	2780.828932330689	1047.7802283058868	1219.2337033763588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.16682288094816097	-0.497364340900676	0.01706637221361512	0.0	0.0	0.0	-0.18735253096710228	-0.5315599053361442	-0.009179092273992683	-0.070246142036617	-0.22024134789762395	0.008343137029184863	-0.07637093869678699	-0.21855915407506016	0.009848561093645446	-0.010631250846140276	-0.033849855437009885	0.00045225422764285316	0.009469973108753594	-0.04321638573001504	0.1483192711098304	-0.00957454936861679	-0.024713983490981997	-0.0015775801368580428	-0.02999962312769484	-0.10619659408185339	0.00675144027492889	0.0	0.0	0.0	943.2124960091991
2016-09-25	1160.7058480224455	2056.9221894390726	-736.6502943085449	2746.5650307382716	1047.7860113836032	1219.2729014608922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.22198625379696552	-0.685706609809447	0.031894796337546105	0.0	0.0	0.0	-0.20165957048160435	-0.6202247575528325	0.021877550189165967	-0.14588604052371196	-0.4573936343385424	0.017326890722341528	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.014791932573978752	-0.047097447563751296	0.0006292499479512001	0.04802642315104162	-0.001845025143830875	0.0968906382717487	0.020538015175829764	0.003384009371561565	0.05301306081899944	-0.027699739835680547	-0.10737152980646317	0.00817493306193057	0.0	0.0	0.0	926.6384052547528
2016-09-26	1160.7454388109263	2056.9221894390726	-840.8958895806675	3014.449142137686	1047.7917944600654	1219.3121320709904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.031032169277363443	-0.09313058616052039	0.011161734739314207	0.0	0.0	0.0	-0.11143557881272195	-0.2980393865940433	0.01968696877756529	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.06405138504557237	-0.1833029261101018	0.008259869389041136	-0.0013549768299756595	-0.004314240203618727	5.764081843079462e-05	-0.05519835844865945	-0.16531824525453587	0.02586938020676571	0.023979451123766503	0.003951048172523805	0.06189615159728302	-0.02520505108669906	-0.10854026196008554	0.02066614224154272	0.0	0.0	0.0	1031.3970989828038
2016-09-27	1160.7850292007572	2056.9221894390726	-733.1528589930014	2859.914478055078	1047.7992795301775	1219.3522675418048	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019186424640552778	0.002402751863322632	0.05429674021887019	0.0	0.0	0.0	0.008696488278335256	-0.04011583400394574	0.049365214836253286	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.012035491851555157	-0.03444329692472199	0.0015520599696007104	0.003965239149883447	-0.00016868157802906193	0.012625303827296751	0.012095550979858845	-0.037061349574401964	0.04137941068848429	0.016861935867806408	0.0027783088341700782	0.043524304760378295	-0.022585487342076375	-0.1096576280369744	0.042447092521538166	0.0	0.0	0.0	1170.8797826008688
2016-09-28	1160.8246191918229	2056.9221894390726	-586.6736798949345	2843.277924988061	1047.806946816162	1219.3935668128565	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.3011373633552028	-0.9410170967002159	0.044416124728851904	0.0	0.0	0.0	-0.3099082700308548	-0.9027614940520949	0.044427660516032544	-0.23215303218667976	-0.727864837056284	0.027572824686437562	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.020112148553837902	-0.06403699159466693	0.0008555723444110588	0.011141729954661943	-0.05447234121089346	0.09352928299466005	0.03297411326041936	0.005433081402311479	0.08511332067688783	-0.019912636630313896	-0.11067059251561472	0.0650563752325166	0.0	0.0	0.0	801.0754696488592
2016-09-29	1160.8642087840078	2056.9221894390726	-839.1257435828496	2970.2155974676707	1047.8146140999252	1219.433743074856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009052031857512473	-0.01069888397931197	0.025860446997114744	0.0	0.0	0.0	-0.0419738280710519	-0.1675752435810284	0.028153182339995808	-0.001482597957439794	-0.004648360224061776	0.00017608821722425648	-0.009297813262396351	-0.02660857959917568	0.00119901736857753	-0.0025827189791739107	-0.008223365749214593	0.00010986906376768443	-0.03376827642294507	-0.08191651362879226	0.010008914867922526	0.02241516205652253	0.003693303262995514	0.05785838306169957	-0.0172575835056193	-0.1115191769493509	0.08789680176551597	0.0	0.0	0.0	1112.13829407067
2016-09-30	1160.9037979771972	2056.9221894390726	-617.3083786436467	2735.8418484288695	1047.8222813814657	1219.4727868832522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.040883452072091396	-0.12767546336434327	0.009006898079368515	0.0	0.0	0.0	-0.04733928898042764	-0.23843744506329137	0.1307438068451031	-0.009609198621342555	-0.030127531494573673	0.0011412848950014193	-0.03667459915398437	-0.10495575285463873	0.004729443378809333	-0.01083587453767329	-0.03450137636127578	0.0004609589351990003	0.008232957676873966	-0.04178456475911117	0.08393342627360907	0.016236220240908816	0.002675210870358762	0.041909197346144914	-0.014688794585210219	-0.11213766512944626	0.11035482447301509	0.0	0.0	0.0	1105.9474376062788
2016-10-01	1160.9433867712755	2056.9221894390726	-615.0428982200217	2841.528290514131	1047.8313646534807	1219.510925807827	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08150366370946416	-0.23026632589995283	0.00854855717347424	0.0	0.0	0.0	-0.08430380626822562	-0.31596286342747043	0.17793313621215015	0.007894248962448005	-0.0009376002571340077	0.024750683549605784	-0.08047745658052517	-0.23031123006337964	0.010378124995180218	-0.002787342670706944	-0.008874886673480544	0.00011857377132383236	0.009469973108829596	-0.04321638572996953	0.14831927110994803	-0.006133113420680043	-0.015830892712698413	-0.0010105413358958025	-0.012270115667591059	-0.11245606878329545	0.13181648456444428	0.0	0.0	0.0	1063.0714404045323
2016-10-02	1160.9829751661275	2056.9221894390726	-609.5259906533925	2981.444729385075	1047.8448014313885	1219.5493816570224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.07942585482984565	-0.23349225066073193	0.011640819963059731	0.0	0.0	0.0	-0.04145837339905834	-0.21620934467137376	0.10039193063061772	-0.010234321749335074	-0.0320874677461515	0.00121553079329197	-0.07089558151846936	-0.20288971942396752	0.009142475891599085	-0.004833579586037398	-0.01539009591614043	0.0002056208468853168	0.048026423151019196	-0.001845025143768858	0.09689063827160112	0.006537628023996178	0.0010771924312833587	0.016875032425527563	-0.010058941720231869	-0.11240183077624541	0.151683430606716	0.0	0.0	0.0	1112.8505094717405
2016-10-03	1161.0225631616377	2056.9221894390726	-704.749566467875	2764.373675753707	1047.8577642735281	1219.588397398534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.006464325983862064	-0.020754074335642525	-0.00015752738028927958	0.0	0.0	0.0	-0.06976729986402347	-0.26957585832646647	0.019059717004580562	0.0003927714265377642	-4.664947764739618e-05	0.0012314485306717314	0.003021740388818246	-0.0003896743360267809	0.008647648365782684	-0.00851680603363215	-0.027117472552928026	0.00036230558289598625	-0.05519835844852137	-0.1653182452544183	0.025869380206917366	-0.0013620317655859227	-0.0035156986791689097	-0.0002244193618345154	-0.008104615431640044	-0.11190173441534304	0.16938857706839291	0.0	0.0	0.0	1080.0211538486426
2016-10-04	1161.0621507576914	2056.9221894390726	-349.9427221885593	2890.3191671739132	1047.865250048902	1219.6284083091011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019382630292350926	-0.05737938114366076	0.005330260991670684	0.0	0.0	0.0	-0.013734182029949088	-0.12609401944691037	0.11201208566709697	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.03530575985940497	-0.1010383941918656	0.004552922078297743	-0.0053110348662811354	-0.016910311406094298	0.00022593183118299511	0.01209555098003862	-0.03706134957424017	0.04137941068874802	0.010839422958917098	0.0017859909324861568	0.02797889589838201	-0.006447102717636796	-0.110883979466248	0.18441098150642707	0.0	0.0	0.0	1145.115911831101
2016-10-05	1161.1017379541722	2056.9221894390726	-565.7372324729752	3112.9574949040743	1047.8723172638174	1219.6685292840546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.01862872541644864	-0.05594275933584547	0.026556362182857653	0.0	0.0	0.0	-0.012602980240300913	-0.14085635407667815	0.16837356068170117	0.009144495218433048	-0.0010860920537151097	0.02867055605276146	0.019447811923771045	-0.0025079299421658617	0.055655952319060495	-0.0013549768299756595	-0.004314240203618727	5.764081843079462e-05	0.011141729954960019	-0.05447234121060045	0.0935292829951455	-0.045866055728677066	-0.1183902135165181	-0.007557262037914405	-0.005115984778812292	-0.10928037816028327	0.196289539709444	0.0	0.0	0.0	1146.4683956937567
2016-10-06	1161.141324750966	2056.9221894390726	-601.7133862398456	2968.504086143871	1047.87938447677	1219.7089084324552	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08529070926665562	-0.24298738652387258	0.0020593835241372116	0.0	0.0	0.0	-0.12318878197964793	-0.3216948465667457	0.08215845027248135	-0.005233336725394916	-0.016407977733528808	0.0006215636069675624	-0.03941227774314316	-0.11279047018018504	0.005082485979832513	-0.014723724676801183	-0.04688027392232966	0.0006263483787658221	-0.03376827642301663	-0.08191651362889442	0.010008914867692507	-0.02592137012131634	-0.06690866468782905	-0.004271014441428686	-0.004129796289975691	-0.1070286180449336	0.20463512984970292	0.0	0.0	0.0	1018.1017392486598
2016-10-07	1161.1809111479572	2056.9221894390726	-840.6012392237764	2880.862027277143	1047.8864516877584	1219.7492869698294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08357757563326311	-0.23892178823858623	-0.004513579516470299	0.0	0.0	0.0	-0.07884034632785666	-0.3689068846468474	0.2532804693831095	-0.011484568005320116	-0.03600734024930718	0.0013640225898730717	-0.0010847774949199708	-0.0031044276225368215	0.00013988956550799167	-0.027410393551849734	-0.08727457122682017	0.0011660402472470153	0.00823295767694717	-0.041784564758992955	0.08393342627379068	-0.043597836581173284	-0.11253544913992204	-0.007183531919098378	-0.0034957283715407106	-0.10407453326798881	0.20914087856783192	0.0	0.0	0.0	1069.6330059637562
2016-10-08	1161.2204971450303	2056.9221894390726	-618.8829064356106	3084.2136105094305	1047.8935188967816	1219.789664896057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04368207798103594	-0.011909726432543167	0.1331527911391366	0.0	0.0	0.0	0.04994234761249326	-0.14710395394635878	0.44140091178076635	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.05640647287741484	-0.007274005055978793	0.16142463621393557	-0.0019688479045747594	-0.006268802976416579	8.375494109923844e-05	0.009469973108832934	-0.04321638572991841	0.1483192711098889	-0.021150288466222213	-0.05459347065429955	-0.003484892467367399	-0.0032097034773756364	-0.10037432200135818	0.20959027280018622	0.0	0.0	0.0	1219.2145748681996
2016-10-09	1161.2600827420704	2056.9221894390726	-494.7801925383445	2947.3582108167257	1047.9005861038397	1219.8300422110183	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08198169246535829	-0.23605218832837532	0.007318849394578751	0.0	0.0	0.0	-0.037212086904012585	-0.22300857543794628	0.171980897344441	0.0022681408105153246	-0.0002693871725190491	0.007111257285405247	-0.06405138504557237	-0.1833029261101018	0.008259869389041136	-0.01281390355582604	-0.04079941196251359	0.000545104441575101	0.04802642315094393	-0.0018450251438345314	0.09689063827158662	-0.007384544674475231	-0.019061107541165186	-0.0012167372635184363	-0.0032568175895982027	-0.09589664540301363	0.2058628996393516	0.0	0.0	0.0	1118.0471716249117
2016-10-10	1161.299667938962	2056.9221894390726	-444.9269884476268	3026.242250461197	1047.9073700468361	1219.8704189145933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.08312585067596898	-0.24977457447262336	0.013587951190585517	0.0	0.0	0.0	-0.14193634262071794	-0.49519568873721304	0.015005984658013866	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	-0.08184629587510457	-0.2342285887261528	0.010554646295691807	-0.029865877850246265	-0.09509282231801196	0.0012704967379207955	-0.0551983584485975	-0.16531824525443625	0.025869380206794017	0.01819158157496379	0.002997392007269126	0.046956408015624236	-0.0036121334961514632	-0.09062454293651487	0.1979376609962179	0.0	0.0	0.0	996.4690403850516
2016-10-11	1161.3392527355902	2056.9221894390726	-750.6106487195058	2924.530296468707	1047.9151845112262	1219.9107950066623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.027436140021801815	-0.0009139953746939907	0.08207729817239628	0.0	0.0	0.0	0.03528989320075095	-0.02056194214508637	0.17120711702065672	0.010394741474418089	-0.0012345838502962115	0.032590428555917136	0.0030217403888182256	-0.00038967433602677814	0.008647648365782624	0.007716673494655925	-0.00032826788322511596	0.024569854105506477	0.012095550979747493	-0.037061349574507296	0.04137941068832799	0.006302984663909581	0.001038530694854115	0.016269367145190047	-0.004241797800798367	-0.08455710012624884	0.18589337852348928	0.0	0.0	0.0	1202.3227909344691
