ds	trend	cap	yhat_lower	yhat_upper	trend_lower	trend_upper	Anzac Day	Anzac Day_lower	Anzac Day_upper	Auckland Anniversary Day	Auckland Anniversary Day_lower	Auckland Anniversary Day_upper	Boxing Day	Boxing Day_lower	Boxing Day_upper	Christmas Day	Christmas Day_lower	Christmas Day_upper	Day after New Year's Day	Day after New Year's Day_lower	Day after New Year's Day_upper	Easter Monday	Easter Monday_lower	Easter Monday_upper	Good Friday	Good Friday_lower	Good Friday_upper	Labour Day	Labour Day_lower	Labour Day_upper	New Year's Day	New Year's Day_lower	New Year's Day_upper	Queen's Birthday	Queen's Birthday_lower	Queen's Birthday_upper	Waitangi Day	Waitangi Day_lower	Waitangi Day_upper	holidays	holidays_lower	holidays_upper	multiplicative_terms	multiplicative_terms_lower	multiplicative_terms_upper	weekly	weekly_lower	weekly_upper	yearly	yearly_lower	yearly_upper	additive_terms	additive_terms_lower	additive_terms_upper	yhat
2016-07-17	1141.884588052987	2056.9221894390726	-947.974500242784	3428.1719735106867	899.4537111473064	1219.1272451437223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0393211333309221	-0.008611731665548805	0.14288572755407083	0.02428308253671132	-0.0081902978299631	0.06223462158330115	0.015038050794210781	-0.04145998160323225	0.08065110597076967	0.0	0.0	0.0	1186.7847841883436
2016-07-18	1141.8833330592374	2056.9221894390726	-1293.8292193408442	3421.0590601190734	899.3223211225405	1219.1376727188454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006366278467470797	-0.07476795116212863	0.08649496565605434	-0.015286403158931294	-0.07205469575624367	0.0724352309290016	0.0216526816264021	-0.041418503507364285	0.08908762219165524	0.0	0.0	0.0	1149.1528803348563
2016-07-19	1141.8820780651458	2056.9221894390726	-1230.93077774762	3446.6497659936003	899.1909354563936	1219.1445350383601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02416541106107163	-0.0716100732569114	0.1437260983816115	-0.0032621347705276485	-0.0776954645703948	0.06969778730382244	0.027427545831599294	-0.041909168841833	0.09572246365958142	0.0	0.0	0.0	1169.4761278648607
2016-07-20	1141.8808230707127	2056.9221894390726	-979.9750950219386	3504.020397746147	899.0595541532941	1219.1528251029767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06060501945261257	-0.045341720440146324	0.10476218908431686	0.02832128052129517	-0.007092490975425362	0.1021727624697029	0.032283738931317404	-0.04174858196111835	0.100422516125021	0.0	0.0	0.0	1211.0845325654786
2016-07-21	1141.8795680759372	2056.9221894390726	-907.4841499462534	3487.0815548386163	898.9281772176689	1219.1651665627862	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04696407777938543	-0.03290131812822138	0.13528789996787086	0.010797531826461827	-0.02242049522570969	0.07431206988334325	0.0361665459529236	-0.04093873212085544	0.10309986063942245	0.0	0.0	0.0	1195.5068889257466
2016-07-22	1141.87831308082	2056.9221894390726	-934.6896589858982	3408.4874540206692	898.7968046539459	1219.178137320073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.036302052788417e-05	-0.12884903000432923	0.11679176007241336	-0.03911618092016988	-0.1631004265247083	0.042117010496769546	0.039045817899641996	-0.03949452888892128	0.10371355860341039	0.0	0.0	0.0	1141.7979670736363
2016-07-23	1141.8770580853604	2056.9221894390726	-944.8632899218164	3393.3188814362006	898.665436466551	1219.1904487063473	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035178527761893424	-0.021084789549600042	0.09094055066931003	-0.005737176034681703	-0.025447402714301234	0.025304905869003125	0.04091570379657513	-0.03744387718399047	0.10227034192713519	0.0	0.0	0.0	1182.0466118738855
2016-07-24	1141.8758030895592	2056.9221894390726	-904.1968199616493	3447.09364977068	898.5340726599098	1219.2027345036245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06607684944472232	-0.0031520297534900427	0.16105882408406325	0.02428308253667916	-0.008190297830061744	0.06223462158322084	0.04179376690804317	-0.034827453192455574	0.10548697948108864	0.0	0.0	0.0	1217.3273586148794
2016-07-25	1141.8745480934163	2056.9221894390726	-1026.658617848843	3371.829484861751	898.4027132384479	1219.2144820570516	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026433126671908454	-0.06504762423030898	0.17207923817092544	-0.015286403158981183	-0.0720546957561278	0.07243523092859963	0.04171952983088965	-0.031698176575425834	0.11183055130087703	0.0	0.0	0.0	1172.0578626665977
2016-07-26	1141.8732930969313	2056.9221894390726	-965.9006243897127	3555.520981776307	898.2713582065896	1219.2268442239863	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037490372802145226	-0.05379324917123804	0.13135501497748636	-0.0032621347704968593	-0.07769546457026956	0.06969778730380632	0.0407525075726421	-0.028120382377727772	0.1162300538471969	0.0	0.0	0.0	1184.6825485479485
2016-07-27	1141.8720381001042	2056.9221894390726	-1162.93153194742	3386.702955394469	898.1400075687587	1219.235640993433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0672910805733823	-0.027761842643174307	0.16638479301137124	0.028321280521274216	-0.007092490975288828	0.10217276246963151	0.03896980005210806	-0.02416870416413544	0.11876208863353863	0.0	0.0	0.0	1218.7098414203906
2016-07-28	1141.8707831029353	2056.9221894390726	-1034.5429104376242	3280.819036074401	898.0047035265275	1219.2458735820744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04726085723491427	-0.011889273911373078	0.1803540650229811	0.010797531826413248	-0.022420495225810924	0.07431206988332358	0.03646332540850103	-0.01992668790396944	0.11952560014759589	0.0	0.0	0.0	1195.8365751638828
2016-07-29	1141.8695281054245	2056.9221894390726	-973.4649422664186	3319.298398488184	897.8569761038028	1219.2579332472399	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0057793980706789	-0.06851451424409866	0.06835505949009826	-0.03911618092013575	-0.1631004265249217	0.042117010497142046	0.03333678284945685	-0.015485163771789883	0.1186369298509663	0.0	0.0	0.0	1135.270209557725
2016-07-30	1141.868273107572	2056.9221894390726	-924.3081173691899	3319.374410020824	897.7092548223455	1219.2689417126162	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023965262325695298	-0.03984607892683235	0.11001557622603297	-0.005737176034722435	-0.025447402714572395	0.02530490586904152	0.029702438360417735	-0.014398676212259954	0.116224911575099	0.0	0.0	0.0	1169.2334458139837
2016-07-31	1141.8670181093776	2056.9221894390726	-993.0143262735462	3485.692576470524	897.5615396904811	1219.2799083241007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04996091091577483	-0.009409620374522058	0.15881913966401526	0.024283082536709737	-0.00819029782999928	0.062234621583320854	0.02567782837906509	-0.019022065309601842	0.11242617788133709	0.0	0.0	0.0	1198.9157344788016
2016-08-01	1141.8657631108408	2056.9221894390726	-1203.2027026209353	3310.3177841913657	897.413830716533	1219.2909354640278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006096072370634875	-0.07369915706612808	0.17741466335686323	-0.01528640315892263	-0.0720546957562605	0.07243523092895358	0.021382475529557514	-0.023835651764613785	0.10738082976341981	0.0	0.0	0.0	1148.8266594403149
2016-08-02	1141.8645081119628	2056.9221894390726	-1011.3208844031849	3511.1753859575774	897.2661279088231	1219.3009440879514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013672572047440741	-0.08248598060387817	0.0663831770570503	-0.003262134770546837	-0.07769546457025517	0.06969778730372643	0.01693470681798758	-0.028709419560510513	0.10459500771409082	0.0	0.0	0.0	1157.4767328675389
2016-08-03	1141.8632531127425	2056.9221894390726	-859.4881453893917	3406.8664233700047	897.1184312756717	1219.3113303252517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04076993901512249	-0.02438122956936303	0.1628932044060123	0.028321280521289533	-0.007092490975273789	0.10217276246967272	0.012448658493832965	-0.033507114059355116	0.10308031678014028	0.0	0.0	0.0	1188.4169483057585
2016-08-04	1141.8619981131803	2056.9221894390726	-1038.314628803232	3432.2827118625232	896.9707408253976	1219.322321361335	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018829075159649995	-0.04271050395945374	0.17013956686279336	0.010797531826388061	-0.022420495225646608	0.07431206988289281	0.00803154333326194	-0.038089703285797805	0.1004208595527351	0.0	0.0	0.0	1163.3622034976015
2016-08-05	1141.8607431132764	2056.9221894390726	-1037.6678604528347	3326.5753205245423	896.8230565663175	1219.3332636058149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.035334935208538844	-0.0875961834716673	0.013604530040217257	-0.039116180920167075	-0.16310042652487775	0.04211701049696854	0.0037812457116282133	-0.04231897137823399	0.09659989156182856	0.0	0.0	0.0	1101.5131677381949
2016-08-06	1141.8594881130307	2056.9221894390726	-949.6474686441435	3296.579460586873	896.6753785067469	1219.344187770255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005952878167064561	-0.07150855363620258	0.10139459269312841	-0.00573717603479874	-0.025447402714607485	0.0253049058689677	-0.0002157021322658307	-0.0460611509215951	0.09160059217305884	0.0	0.0	0.0	1135.062137696387
2016-08-07	1141.8582331124428	2056.9221894390726	-1280.0508680665018	3263.236812323634	896.51762966513	1219.3551118900632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.020397360156746494	-0.042340859400381174	0.11793807160834684	0.02428308253669941	-0.008190297829997613	0.06223462158326992	-0.0038857223799529253	-0.04919049901198494	0.08540874738811968	0.0	0.0	0.0	1165.1491267411834
2016-08-08	1141.8569781115134	2056.9221894390726	-1170.4475159565172	3351.5043284164	896.3487571567307	1219.365983379876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.022455749253013253	-0.10674957410796657	0.1504510596210677	-0.015286403158951562	-0.07205469575619569	0.07243523092880585	-0.007169346094061694	-0.05251343472822194	0.07801582869226185	0.0	0.0	0.0	1116.2157241282378
2016-08-09	1141.8557231102418	2056.9221894390726	-963.3211248754449	3357.5088354941527	896.1798925792007	1219.3768554687717	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013284042458428536	-0.1069447225287081	0.03598036419042679	-0.0032621347705160592	-0.07769546457012994	0.0696977873037103	-0.010021907687912479	-0.05719732777914159	0.0694223292941655	0.0	0.0	0.0	1126.6872632030459
2016-08-10	1141.8544681086285	2056.9221894390726	-1058.8193529523485	3199.2483517525993	896.0110359439195	1219.3878474513053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015907499212488175	-0.05726360813923643	0.10915731700065662	0.028321280521295417	-0.007092490975518633	0.10217276246971252	-0.012413781308807244	-0.05996225796481876	0.05964120403818653	0.0	0.0	0.0	1160.0185171608425
2016-08-11	1141.8532131066736	2056.9221894390726	-1206.310823762417	3142.96017480315	895.842187262265	1219.3989205316207	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.0035326427410422635	-0.08314803401523022	0.12057086512763299	0.010797531826316093	-0.022420495226013394	0.07431206988328419	-0.014330174567358361	-0.060727538789216835	0.04870124985118614	0.0	0.0	0.0	1137.8194536420565
2016-08-12	1141.8519581043765	2056.9221894390726	-1172.347033267587	3297.8908825819103	895.6733465456114	1219.4099935659983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.05488668854638774	-0.15819070860529819	0.019716921404900452	-0.03911618092018174	-0.16310042652468115	0.042117010496692184	-0.015770507626205993	-0.05945631772065189	0.03665026023786774	0.0	0.0	0.0	1079.1794853138185
2016-08-13	1141.8507031017375	2056.9221894390726	-882.2007750070418	3497.0288750425025	895.5045138053315	1219.4224992128363	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.02248459297822474	-0.07601778091508267	0.03971989925156388	-0.005737176034767945	-0.02544740271450309	0.025304905868969683	-0.01674741694345679	-0.05615616454033483	0.023557790247463094	0.0	0.0	0.0	1116.1766548005953
2016-08-14	1141.8494480987567	2056.9221894390726	-961.9561815783461	3376.9383802662014	895.3356890527948	1219.4333177670353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006997649895353399	-0.036890728324953805	0.043139018862076425	0.024283082536698617	-0.008190297830015698	0.062234621583279776	-0.01728543264134523	-0.05087870274113024	0.011463595423046574	0.0	0.0	0.0	1149.8397107697544
2016-08-15	1141.8481930954345	2056.9221894390726	-1197.8041311094717	3189.071572562044	895.1668722993693	1219.445214869943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.03270578944578339	-0.07699663533058167	0.06708331087949207	-0.015286403158980489	-0.0720546957561309	0.07243523092865811	-0.017419386286802903	-0.04371830463916826	0.007903667498922047	0.0	0.0	0.0	1104.5031465130069
2016-08-16	1141.8469380917702	2056.9221894390726	-1148.8992699191695	3267.7666327956517	894.9716526633164	1219.456550252118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.020454746416292264	-0.11736509120328556	0.07594808589493095	-0.0032621347705724304	-0.07769546457048886	0.06969778730380295	-0.017192611645719835	-0.03966962663279669	0.006250298591127987	0.0	0.0	0.0	1118.4907485268832
2016-08-17	1141.8456830877637	2056.9221894390726	-1111.4680910655923	3262.4260991726214	894.8133134063519	1219.4678855862217	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011666275936195975	-0.02162724182067731	0.07145644520018446	0.028321280521283902	-0.007092490975122216	0.10217276246964252	-0.01665500458508793	-0.05186680398393796	0.014339980958095654	0.0	0.0	0.0	1155.1667699032198
2016-08-18	1141.8444280834158	2056.9221894390726	-1079.3911168129805	3484.2181617177184	894.6549807354908	1219.4792208722508	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.005063477876691095	-0.034892945377436216	0.016622670288291366	0.010797531826410012	-0.022420495225736768	0.07431206988316533	-0.01586100970310111	-0.06394790929988478	0.0222843875494207	0.0	0.0	0.0	1136.0627240831923
2016-08-19	1141.8431730787258	2056.9221894390726	-1246.4148319969463	3343.1193859240793	894.4966546586247	1219.4906044158915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.053983781407605104	-0.23524712944604365	0.07194206027044464	-0.0391161809201476	-0.16310042652489454	0.042117010497064684	-0.014867600487457507	-0.07576998934268321	0.029825049773379964	0.0	0.0	0.0	1080.2021608214777
2016-08-20	1141.8419180736944	2056.9221894390726	-905.1113834041478	3449.0415874428836	894.3383351836453	1219.502346593748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.019469492965024364	-0.09562445156495139	0.031407822745666364	-0.005737176034737148	-0.025447402714398697	0.025304905868971668	-0.013732316930287215	-0.09042893618980281	0.03671546468193125	0.0	0.0	0.0	1119.6108348825887
2016-08-21	1141.8406630683207	2056.9221894390726	-821.332850335585	3591.117884074298	894.1800223184421	1219.513646364648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011771662817987607	-0.07796636505249847	0.09106977004649376	0.02428308253669783	-0.008190297830033794	0.06223462158328963	-0.01251141971871022	-0.10682140756054687	0.042728340613346814	0.0	0.0	0.0	1155.2820263458284
2016-08-22	1141.8394080626051	2056.9221894390726	-1047.9364904635697	3156.5437769555456	894.0264093538119	1219.524561535572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.026544616746226997	-0.06232470743516941	0.010319922828964895	-0.015286403159009412	-0.07205469575606607	0.07243523092851036	-0.011258213587217588	-0.12254494751973581	0.0476622908076836	0.0	0.0	0.0	1111.5297185898446
2016-08-23	1141.8381530565482	2056.9221894390726	-971.9735427462645	3465.702179499357	893.8952105091018	1219.5360738493089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.013283719195161787	-0.19899674095408806	0.12104557238046887	-0.003262134770628809	-0.07769546457084782	0.06969778730389561	-0.010021584424532985	-0.13732600563942488	0.05836828571516457	0.0	0.0	0.0	1126.6702956650229
2016-08-24	1141.8368980501493	2056.9221894390726	-944.5856327976408	3411.8899326601995	893.7640166650492	1219.5489260281329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019476494942949927	-0.11338182800964942	0.1277915374140964	0.028321280521289786	-0.00709249097536706	0.10217276246968235	-0.008844785578339875	-0.15089377114914976	0.07284645972697595	0.0	0.0	0.0	1164.0758786206968
2016-08-25	1141.8356430434087	2056.9221894390726	-1028.5370362456665	3380.5784114263047	893.632827827478	1219.561479682736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030330329986980615	-0.0899751162838932	0.06431882494739337	0.010797531826361432	-0.022420495225838003	0.07431206988314563	-0.007764498827663386	-0.16298674484649353	0.08673932017323137	0.0	0.0	0.0	1145.298868227849
2016-08-26	1141.8343880363261	2056.9221894390726	-785.0574854033366	3231.986545022495	893.5016440022114	1219.5718579542859	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.04592636597066402	-0.3317267414398973	0.09591145578802869	-0.03911618092017891	-0.16310042652485054	0.04211701049689117	-0.006810185050485096	-0.17335949920713017	0.09976464178680267	0.0	0.0	0.0	1089.3940840534806
2016-08-27	1141.8331330289018	2056.9221894390726	-1012.1693560673859	3421.807290141931	893.3704651950709	1219.5824170952858	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.011740905092677455	-0.17912027244841205	0.09179542626842428	-0.005737176034670783	-0.025447402714530387	0.02530490586908585	-0.00600372905800666	-0.18178942518215985	0.11165704264298723	0.0	0.0	0.0	1128.4269785823349
2016-08-28	1141.8318780211355	2056.9221894390726	-970.7711116919888	3338.674116794523	893.239291411878	1219.592259341149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01892370978038567	-0.15623890249391817	0.18440782217678311	0.024283082536718893	-0.008190297829951574	0.06223462158332887	-0.005359372756333229	-0.18808325532331813	0.12217320059345427	0.0	0.0	0.0	1163.4395730988
